date,away_team,away_score,home_team,home_score,game_note
2025-10-11,Elms College,0,Colby-Sawyer College,0,Sch
2025-10-11,Alfred University,0,Utica University,0,Sch
2025-10-11,Ramapo College,0,The College of New Jersey,0,Sch
2025-10-11,St. Catherine University,0,Saint Mary's University of Minnesota,0,Sch
2025-10-11,Alfred State College,0,Mount Aloysius College,0,Sch
2025-10-11,"Concordia College, Moorhead",0,The College of St. Scholastica,0,Sch
2025-10-11,Connecticut College,0,Hamilton College,0,Sch
2025-10-11,Cornell College,0,Illinois College,0,Sch
2025-10-11,State University of New York at Cortland,0,"Buffalo State, State University of New York",0,Sch
2025-10-11,Covenant College,0,Piedmont University,0,Sch
2025-10-11,Bethany Lutheran College,0,Crown College (Minnesota),0,Sch
2025-10-11,Kalamazoo College,0,Alma College,0,Sch
2025-10-11,York College (Pennsylvania),0,Alvernia University,0,Sch
2025-10-11,Delaware Valley University,0,Lebanon Valley College,0,Sch
2025-10-11,Oberlin College,0,Denison University,0,Sch
2025-10-11,Kenyon College,0,DePauw University,0,Sch
2025-10-11,DeSales University,0,Arcadia University,0,Sch
2025-10-11,Haverford College,0,Dickinson College,0,Sch
2025-10-11,Dominican University (Illinois),0,Edgewood University,0,Sch
2025-10-11,Transylvania University,0,Earlham College,0,Sch
2025-10-11,Sweet Briar College,0,Eastern Mennonite University,0,Sch
2025-10-11,East Texas Baptist University,0,Howard Payne University,0,Sch
2025-10-11,Eastern Connecticut State University,0,"University of Massachusetts, Dartmouth",0,Sch
2025-10-11,Elizabethtown College,0,University of Scranton,0,Sch
2025-10-11,Elmhurst University,0,North Central College,0,Sch
2025-10-11,Framingham State University,0,Anna Maria College,0,Sch
2025-10-11,Franciscan University of Steubenville,0,Thiel College,0,Sch
2025-10-11,University of Mary Washington,0,Franklin & Marshall College,0,Sch
2025-10-11,Gettysburg College,0,Bryn Mawr College,0,Sch
2025-10-11,Greensboro College,0,William Peace University,0,Sch
2025-10-11,Guilford College,0,Bridgewater College (Virginia),0,Sch
2025-10-11,Hamline University,0,Augsburg University,0,Sch
2025-10-11,Hanover College,0,Bluffton University,0,Sch
2025-10-11,Hardin-Simmons University,0,University of Mary Hardin-Baylor,0,Sch
2025-10-11,Marietta College,0,Heidelberg University,0,Sch
2025-10-11,Hilbert College,0,La Roche University,0,Sch
2025-10-11,Hiram College,0,Allegheny College,0,Sch
2025-10-11,Hobart and William Smith Colleges,0,Skidmore College,0,Sch
2025-10-11,Hood College,0,Widener University,0,Sch
2025-10-11,Hope College,0,Trine University,0,Sch
2025-10-11,Husson University,0,State University of New York at Cobleskill,0,Sch
2025-10-11,Rensselaer Polytechnic Institute,0,Ithaca College,0,Sch
2025-10-11,The College of Wooster,0,John Carroll University,0,Sch
2025-10-11,John Jay College of Criminal Justice,0,Lehman College,0,Sch
2025-10-11,Washington College (Maryland),0,Johns Hopkins University,0,Sch
2025-10-11,Johnson & Wales University (Providence),0,Curry College,0,Sch
2025-10-11,Asbury University,0,Agnes Scott College,0,Sch
2025-10-11,Juniata College,0,Goucher College,0,Sch
2025-10-11,New Jersey City University,0,Kean University,0,Sch
2025-10-11,Keene State College,0,Rhode Island College,0,Sch
2025-10-11,King's College (Pennsylvania),0,"Fairleigh Dickinson University, Florham",0,Sch
2025-10-11,Knox College,0,Ripon College,0,Sch
2025-10-11,California Institute of Technology,0,University of La Verne,0,Sch
2025-10-11,Lake Forest College,0,Beloit College,0,Sch
2025-10-11,Rockford University,0,Lakeland University,0,Sch
2025-10-11,Lawrence University,0,Monmouth College (Illinois),0,Sch
2025-10-11,Lewis & Clark College,0,Willamette University,0,Sch
2025-10-11,Moravian University,0,Lycoming College,0,Sch
2025-10-11,Wheaton College (Illinois),0,Augustana College (Illinois),0,Sch
2025-10-11,Lyon College,0,Blackburn College,0,Sch
2025-10-11,"University of Maine, Farmington",0,Lesley University,0,Sch
2025-10-11,Berea College,0,Manchester University,0,Sch
2025-10-11,Martin Luther College,0,"University of Minnesota, Morris",0,Sch
2025-10-11,Mary Baldwin University,0,Brevard College,0,Sch
2025-10-11,Adrian College,0,Saint Mary's College (Indiana),0,Sch
2025-10-11,Maryville College (Tennessee),0,Belhaven University,0,Sch
2025-10-11,Averett University,0,Virginia Wesleyan University,0,Sch
2025-10-11,Muhlenberg College,0,McDaniel College,0,Sch
2025-10-11,Messiah University,0,Eastern University,0,Sch
2025-10-11,Methodist University,0,Southern Virginia University,0,Sch
2025-10-11,Babson College,0,Mount Holyoke College,0,Sch
2025-10-11,Berry College,0,Millsaps College,0,Sch
2025-10-11,Concordia University Wisconsin,0,Milwaukee School of Engineering,0,Sch
2025-10-11,Stevens Institute of Technology,0,Misericordia University,0,Sch
2025-10-11,Greenville University,0,Mississippi University for Women,0,Sch
2025-10-11,Nazareth University,0,Russell Sage College,0,Sch
2025-10-11,Lasell University,0,New England College,0,Sch
2025-10-11,North Park University,0,Illinois Wesleyan University,0,Sch
2025-10-11,Occidental College,0,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Sch
2025-10-11,Oglethorpe University,0,Rhodes College,0,Sch
2025-10-11,State University of New York at New Paltz,0,State University of New York at Oswego,0,Sch
2025-10-11,Otterbein University,0,Baldwin Wallace University,0,Sch
2025-10-11,Pacific Lutheran University,0,Whitman College,0,Sch
2025-10-11,Penn State Berks College,0,Penn State Harrisburg,0,Sch
2025-10-11,Benedictine University (Illinois),0,St. Norbert College,0,Sch
2025-10-11,Pfeiffer University,0,Meredith College,0,Sch
2025-10-11,Plattsburgh State University of New York,0,State University of New York at Canton,0,Sch
2025-10-11,Principia College,0,Webster University,0,Sch
2025-10-11,The City College of New York,0,"Purchase College, State University of New York",0,Sch
2025-10-11,University of Lynchburg,0,Randolph-Macon College,0,Sch
2025-10-11,University of Redlands,0,Whittier College,0,Sch
2025-10-11,Roanoke College,0,Washington and Lee University,0,Sch
2025-10-11,University of Rochester,0,New York University,0,Sch
2025-10-11,Rose-Hulman Institute of Technology,0,Mount St. Joseph University,0,Sch
2025-10-11,"Rutgers, The State Univ. of New Jersey, Camden",0,Stockton University,0,Sch
2025-10-11,Montclair State University,0,"Rutgers, The State Univ. of New Jersey, Newark",0,Sch
2025-10-11,College of Saint Benedict,0,Macalester College,0,Sch
2025-10-11,Bethel University (Minnesota),0,St. Olaf College,0,Sch
2025-10-11,Vassar College,0,St. Lawrence University,0,Sch
2025-10-11,St. Mary's College of Maryland,0,Lancaster Bible College,0,Sch
2025-10-11,Saint Vincent College,0,Waynesburg University,0,Sch
2025-10-11,Hollins University,0,Shenandoah University,0,Sch
2025-10-11,Clark University (Massachusetts),0,Smith College,0,Sch
2025-10-11,Western Connecticut State University,0,University of Southern Maine,0,Sch
2025-10-11,Spalding University,0,Eureka College,0,Sch
2025-10-11,State University of New York at Brockport,0,St. John Fisher University,0,Sch
2025-10-11,"St. Joseph's University, New York L.I.",0,Farmingdale State College,0,Sch
2025-10-11,The State University of New York at Fredonia,0,State University of New York at Oneonta,0,Sch
2025-10-11,State University of New York at Potsdam,0,State University of New York at Morrisville,0,Sch
2025-10-11,Susquehanna University,0,Drew University,0,Sch
2025-10-11,Swarthmore College,0,Ursinus College,0,Sch
2025-10-11,Thomas College,0,VTSU-Johnson,0,Sch
2025-10-11,Bates College,0,Tufts University,0,Sch
2025-10-11,Rochester Institute of Technology,0,Union College (New York),0,Sch
2025-10-11,University of New England,0,Endicott College,0,Sch
2025-10-11,Wartburg College,0,Central College (Iowa),0,Sch
2025-10-11,Nichols College,0,Wentworth Institute of Technology,0,Sch
2025-10-11,Wesleyan University (Connecticut),0,Williams College,0,Sch
2025-10-11,Salem State University,0,Bridgewater State University,0,Sch
2025-10-11,University of Puget Sound,0,Whitworth University,0,Sch
2025-10-11,Wilkes University,0,Catholic University,0,Sch
2025-10-11,William Paterson University of New Jersey,0,Rowan University,0,Sch
2025-10-11,Illinois Institute of Technology,0,Wisconsin Lutheran College,0,Sch
2025-10-11,University of Wisconsin-Eau Claire,0,University of Wisconsin-La Crosse,0,Sch
2025-10-11,University of Wisconsin-Platteville,0,University of Wisconsin-River Falls,0,Sch
2025-10-11,University of Wisconsin-Stevens Point,0,University of Wisconsin-Whitewater,0,Sch
2025-10-11,University of Wisconsin-Stout,0,University of Wisconsin-Oshkosh,0,Sch
2025-10-11,Westfield State University,0,Worcester State University,0,Sch
2025-10-11,Brooklyn College,0,York College (New York),0,Sch
2025-10-11,Luther College,0,Buena Vista University,0,Sch
2025-10-11,State University of New York Maritime College,0,Sarah Lawrence College,0,Sch
2025-10-11,Cairn University,0,Notre Dame of Maryland University,0,Sch
2025-10-11,Salem College (North Carolina),0,North Carolina Wesleyan University,0,Sch
2025-10-11,Massachusetts College of Liberal Arts,0,Fitchburg State University,0,Sch
2025-10-11,U.S. Merchant Marine Academy,0,State University of New York at Old Westbury,0,Sch
2025-10-11,Cedar Crest College,0,Keystone College,0,Sch
2025-10-11,Emmanuel College (Massachusetts),0,Dean College,0,Sch
2025-10-11,Salve Regina University,0,Worcester Polytechnic Institute,0,Sch
2025-10-11,Geneva College,0,Bethany College (West Virginia),0,Sch
2025-10-11,Sewanee,0,Southwestern University (Texas),0,Sch
2025-10-11,St. Joseph's University NY (Brooklyn),0,Manhattanville University,0,Sch
2025-10-11,Marymount University (Virginia),0,Gwynedd Mercy University,0,Sch
2025-10-11,Trinity College (Connecticut),0,Bowdoin College,0,Sch
2025-10-11,Mount Saint Mary College (New York),0,University of Mount Saint Vincent,0,Sch
2025-10-11,Saint Elizabeth University,0,Immaculata University,0,Sch
2025-10-11,Wilmington College (Ohio),0,University of Mount Union,0,Sch
2025-10-11,Houghton University,0,Hartwick College,0,Sch
2025-10-11,Wheaton College (Massachusetts),0,Wellesley College,0,Sch
2025-10-11,Springfield College,0,Massachusetts Institute of Technology,0,Sch
2025-10-11,Regis College (Massachusetts),0,Simmons University,0,Sch
2025-10-11,Keuka College,0,State University of New York Polytechnic Institute,0,Sch
2025-10-11,State University of New York at Geneseo,0,Elmira College,0,Sch
2025-10-11,Saint Joseph's College (Maine),0,Mitchell College,0,Sch
2025-10-11,Emerson College,0,U.S. Coast Guard Academy,0,Sch
2025-10-11,Rivier University,0,Albertus Magnus College,0,Sch
2025-10-11,Franklin College,0,Anderson University (Indiana),0,Sch
2025-10-11,Emory University,0,Brandeis University,0,Sch
2025-10-11,Nebraska Wesleyan University,0,University of Dubuque,0,Sch
2025-10-11,"University of Pittsburgh, Bradford",0,"Penn State University, Altoona",0,Sch
2025-10-11,"Pennsylvania State Univ. Erie, the Behrend College",0,"University of Pittsburgh, Greensburg",0,Sch
2025-10-11,Simpson College,0,Loras College,0,Sch
2025-10-11,Suffolk University,0,Roger Williams University,0,Sch
2025-10-11,Centenary University (New Jersey),0,Marywood University,0,Sch
2025-10-11,George Fox University,0,Linfield University,0,Sch
2025-10-11,University of Valley Forge,0,"Penn State University, Abington",0,Sch
2025-10-11,University of Saint Joseph (Connecticut),0,Norwich University,0,Sch
2025-10-11,Pratt Institute,0,Neumann University,0,Sch
2025-10-11,Carleton College,0,Gustavus Adolphus College,0,Sch
2025-10-11,University of Wisconsin-Superior,0,University of Northwestern-St. Paul,0,Sch
2025-10-11,Ohio Wesleyan University,0,Wittenberg University,0,Sch
2025-10-11,University of Maine at Presque Isle,0,State University of New York at Delhi,0,Sch
2025-10-11,Western New England University,0,Gordon College,0,Sch
2025-10-12,McMurry University,0,Hendrix College,0,Sch
2025-10-12,Husson University,0,State University of New York at Delhi,0,Sch
2025-10-12,Linfield University,0,Lewis & Clark College,0,Sch
2025-10-12,Middlebury College,0,University of Southern Maine,0,Sch
2025-10-12,Pacific Lutheran University,0,Whitworth University,0,Sch
2025-10-12,Salisbury University,0,St. Mary's College of Maryland,0,Sch
2025-10-12,Schreiner University,0,University of the Ozarks (Arkansas),0,Sch
2025-10-12,University of Puget Sound,0,Whitman College,0,Sch
2025-10-12,Massachusetts Institute of Technology,0,Williams College,0,Sch
2025-10-12,Maine Maritime Academy,0,VTSU-Johnson,0,Sch
2025-10-12,University of Maine at Presque Isle,0,State University of New York at Cobleskill,0,Sch
2025-10-12,Texas Lutheran University,0,University of Dallas,0,Sch
2025-10-12,University of St. Thomas (Texas),0,LeTourneau University,0,Sch
2025-10-12,Austin College,0,Centenary College (Louisiana),0,Sch
2025-10-12,Willamette University,0,Pacific University (Oregon),0,Sch
2025-10-13,Marywood University,0,Wilson College,0,Sch
2025-10-14,Hope College,0,Calvin University,0,Sch
2025-10-14,Vermont State University Castleton,0,Skidmore College,0,Sch
2025-10-14,Albion College,0,Kalamazoo College,0,Sch
2025-10-14,Coe College,0,Loras College,0,Sch
2025-10-14,The College of St. Scholastica,0,St. Catherine University,0,Sch
2025-10-14,Hilbert College,0,Alfred State College,0,Sch
2025-10-14,Macalester College,0,"Concordia College, Moorhead",0,Sch
2025-10-14,Saint Joseph's College (Maine),0,Dean College,0,Sch
2025-10-14,Amherst College,0,Tufts University,0,Sch
2025-10-14,Catholic University,0,Elizabethtown College,0,Sch
2025-10-14,Thiel College,0,Geneva College,0,Sch
2025-10-14,Beloit College,0,Grinnell College,0,Sch
2025-10-14,Gustavus Adolphus College,0,Hamline University,0,Sch
2025-10-14,Illinois College,0,Monmouth College (Illinois),0,Sch
2025-10-14,University of Hartford,0,Johnson & Wales University (Providence),0,Sch
2025-10-14,Susquehanna University,0,Juniata College,0,Sch
2025-10-14,Ripon College,0,Lake Forest College,0,Sch
2025-10-14,Lycoming College,0,Goucher College,0,Sch
2025-10-14,Trine University,0,Adrian College,0,Sch
2025-10-14,Massachusetts Maritime Academy,0,"University of Massachusetts, Dartmouth",0,Sch
2025-10-14,Penn State Harrisburg,0,Messiah University,0,Sch
2025-10-14,Belhaven University,0,Millsaps College,0,Sch
2025-10-14,University of Wisconsin-La Crosse,0,Milwaukee School of Engineering,0,Sch
2025-10-14,Rivier University,0,New England College,0,Sch
2025-10-14,Principia College,0,Spalding University,0,Sch
2025-10-14,College of Saint Benedict,0,Carleton College,0,Sch
2025-10-14,Bethel University (Minnesota),0,Augsburg University,0,Sch
2025-10-14,Shenandoah University,0,University of Lynchburg,0,Sch
2025-10-14,Union College (New York),0,Hamilton College,0,Sch
2025-10-14,Suffolk University,0,University of New England,0,Sch
2025-10-14,Wartburg College,0,Nebraska Wesleyan University,0,Sch
2025-10-14,Wentworth Institute of Technology,0,Gordon College,0,Sch
2025-10-14,Drew University,0,Wilkes University,0,Sch
2025-10-14,"Purchase College, State University of New York",0,Centenary University (New Jersey),0,Sch
2025-10-14,"University of Pittsburgh, Greensburg",0,La Roche University,0,Sch
2025-10-14,Mitchell College,0,Elms College,0,Sch
2025-10-14,Alma College,0,Maranatha Baptist University,0,Sch
2025-10-14,Albertus Magnus College,0,Lasell University,0,Sch
2025-10-14,St. Olaf College,0,Saint Mary's University of Minnesota,0,Sch
2025-10-14,The University of Olivet,0,Saint Mary's College (Indiana),0,Sch
2025-10-14,Central College (Iowa),0,Luther College,0,Sch
2025-10-14,Simpson College,0,University of Dubuque,0,Sch
2025-10-14,Rhode Island College,0,Wesleyan University (Connecticut),0,Sch
2025-10-14,University of Saint Joseph (Connecticut),0,Regis College (Massachusetts),0,Sch
2025-10-14,"Pennsylvania State Univ. Erie, the Behrend College",0,"University of Pittsburgh, Bradford",0,Sch
2025-10-14,University of Scranton,0,Moravian University,0,Sch
2025-10-14,Simmons University,0,Emmanuel College (Massachusetts),0,Sch
2025-10-14,Texas Lutheran University,0,Southwestern University (Texas),0,Sch
2025-10-14,St. Norbert College,0,Lawrence University,0,Sch
2025-10-15,California Lutheran University,0,Occidental College,0,Sch
2025-10-15,Capital University,0,Marietta College,0,Sch
